epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
96,0.5671296296296297,0.5817307692307693,0.3827849924731619,0.4029561851134964,0.55,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,89,90,96,106,111,117,123
97,0.5673076923076923,0.5833333333333334,0.3831116758951356,0.40524806991561146,0.55,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,89,90,96,106,111,117,123
98,0.5685541310541311,0.5849358974358975,0.38487662492678565,0.40766586279439676,0.56,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,89,90,96,106,111,117,123
99,0.5681980056980057,0.5849358974358975,0.38419423736791736,0.4077657095114551,0.57,0.001,7,14,18,24,33,38,42,48,59,62,65,74,82,89,90,96,106,111,117,123
100,0.5699786324786325,0.5865384615384616,0.3867495038769918,0.4101604003781023,0.57,0.001,7,14,18,24,33,38,42,48,59,62,65,74,82,89,90,96,106,111,117,123
101,0.5715811965811965,0.5897435897435898,0.3888461137479021,0.41490429342690327,0.58,0.001,7,14,18,24,33,38,42,48,59,62,65,74,82,89,90,96,106,111,117,123
102,0.5726495726495726,0.5897435897435898,0.39037250445390725,0.4145268759666625,0.58,0.001,7,14,18,24,33,38,42,48,59,62,65,74,82,89,90,96,106,111,117,123
103,0.5731837606837606,0.5897435897435898,0.39098995249274004,0.4137146380492388,0.59,0.001,7,14,18,24,33,38,42,48,59,62,65,74,82,89,90,96,106,111,117,123
104,0.5717592592592593,0.5897435897435898,0.38892862717420074,0.4138179042698411,0.59,0.001,7,14,18,24,33,38,42,48,59,62,65,74,82,89,90,96,106,111,117,123
105,0.5714031339031339,0.5897435897435898,0.3883469604522003,0.4139899338214794,0.6,0.001,7,14,18,24,33,38,42,48,60,63,65,74,82,89,90,96,106,111,117,123
106,0.5726495726495726,0.5897435897435898,0.39004362429865913,0.4139899338214794,0.6,0.001,7,14,18,24,33,38,42,48,60,63,65,74,82,89,90,96,106,111,117,123
107,0.5731837606837606,0.5897435897435898,0.3906979813607666,0.4139899338214794,0.61,0.001,7,14,18,24,33,38,43,48,60,63,65,74,82,89,90,96,106,111,117,123
108,0.5749643874643875,0.5913461538461539,0.39330214290007304,0.4165316045380876,0.62,0.001,7,14,18,24,33,38,43,48,60,63,65,74,82,89,90,96,106,111,117,123
109,0.5763888888888888,0.594551282051282,0.39561467630024616,0.4213327468660655,0.62,0.001,7,14,18,24,33,38,43,48,60,63,65,74,82,89,90,96,106,111,117,123
110,0.5781695156695157,0.594551282051282,0.39835995332240937,0.4215617305663032,0.63,0.001,7,14,18,24,33,38,43,48,60,63,65,74,82,89,90,96,106,111,117,123
111,0.5795940170940171,0.592948717948718,0.4005221670524951,0.4195008680237625,0.63,0.001,7,14,18,24,33,38,43,48,60,62,65,74,82,89,90,96,106,111,117,123
112,0.5801282051282052,0.592948717948718,0.40136400567257535,0.41975588861960644,0.64,0.001,7,14,18,24,33,38,43,48,60,62,65,74,82,89,90,96,106,111,117,123
113,0.5808404558404558,0.5913461538461539,0.4023812055314099,0.4179615485909929,0.64,0.001,7,14,18,24,33,38,43,48,60,62,65,74,82,89,90,96,106,111,117,123
114,0.5804843304843305,0.5913461538461539,0.40181988983261685,0.41759086417041835,0.65,0.001,7,14,18,24,33,38,43,48,59,62,65,74,82,89,90,96,106,111,117,123
115,0.5817307692307693,0.5961538461538461,0.4033943609663866,0.4241687417606562,0.66,0.001,7,14,18,24,33,38,43,48,59,62,65,74,82,89,90,96,106,111,117,123
116,0.583511396011396,0.5977564102564102,0.40595912025057135,0.42655458246682876,0.66,0.001,6,14,18,24,33,38,43,48,59,62,65,74,82,89,90,96,106,111,117,123
117,0.5831552706552706,0.6025641025641025,0.4053311807683285,0.43326326275003846,0.67,0.001,6,14,18,24,33,38,43,48,59,62,65,74,82,89,90,96,106,111,117,123
118,0.583511396011396,0.6025641025641025,0.4058192855840129,0.433329671536856,0.67,0.001,6,14,18,24,33,38,43,48,59,62,65,74,82,89,90,95,106,111,117,123
119,0.5842236467236467,0.6057692307692307,0.4070588848111585,0.43811768839953735,0.68,0.001,6,14,18,24,33,38,43,48,59,63,65,74,82,89,90,95,106,111,117,123
120,0.5858262108262108,0.6105769230769231,0.40955621171389534,0.4450674122762074,0.68,0.001,6,14,18,24,33,38,43,48,59,63,65,74,82,89,90,95,106,111,117,123
121,0.5867165242165242,0.6089743589743589,0.41094309581499466,0.4429060679682697,0.69,0.001,6,14,18,24,33,38,43,48,59,62,65,74,82,90,95,106,111,117,123
122,0.5867165242165242,0.6121794871794872,0.41094541176834243,0.44795314796265295,0.69,0.001,6,14,18,24,33,38,43,48,59,62,65,74,83,90,95,106,111,117,123
123,0.5865384615384616,0.6121794871794872,0.4106811785823279,0.44795314796265295,0.7,0.001,6,14,18,24,33,38,43,48,59,62,65,74,83,90,95,106,111,117,123
124,0.5868945868945868,0.6121794871794872,0.41110379799975105,0.44795314796265295,0.71,0.001,6,14,18,24,33,38,43,48,59,62,65,74,83,90,95,107,111,117,123
125,0.5876068376068376,0.6121794871794872,0.4118899491156276,0.4477149043244192,0.71,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
126,0.5886752136752137,0.6121794871794872,0.413168453651813,0.4476866244833766,0.72,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
127,0.5895655270655271,0.6105769230769231,0.4145646274181487,0.4459514761765566,0.72,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
128,0.5920584045584045,0.6137820512820513,0.4184695739897545,0.45069619975746233,0.73,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
129,0.5927706552706553,0.6169871794871795,0.4196328499272044,0.45543773551835953,0.73,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
130,0.5925925925925926,0.6185897435897436,0.419635926489371,0.45769247622803566,0.74,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
131,0.5933048433048433,0.6185897435897436,0.42060375818270335,0.4576964367874853,0.74,0.001,6,14,18,24,32,38,44,48,59,62,65,74,83,90,95,107,111,117,123
132,0.5933048433048433,0.6185897435897436,0.42055695981122376,0.4576964367874853,0.75,0.001,6,14,18,24,32,38,44,48,59,62,65,74,83,90,95,107,111,117,123
133,0.5931267806267806,0.6185897435897436,0.4201255026459234,0.4576964367874853,0.76,0.001,6,14,18,24,32,38,44,48,59,62,65,74,83,90,95,107,111,117,123
134,0.5936609686609686,0.6201923076923077,0.4209197181764037,0.460093313959856,0.76,0.001,6,14,18,24,32,38,44,48,59,62,65,74,83,90,95,107,111,117,123
135,0.5936609686609686,0.6217948717948718,0.42105077940576774,0.46246167323696896,0.77,0.001,6,14,18,24,32,38,44,48,59,62,65,74,83,90,95,107,111,117,123
136,0.5947293447293447,0.6217948717948718,0.4228390458514565,0.46275974784029883,0.77,0.001,6,14,18,24,32,38,44,48,59,62,65,73,83,90,95,107,111,117,123
137,0.594551282051282,0.6233974358974359,0.42269476215405155,0.46512594927012896,0.78,0.001,6,14,18,24,32,38,44,48,59,62,65,73,83,90,95,107,111,117,123
138,0.5954415954415955,0.625,0.42404952986843625,0.4674913568000467,0.78,0.001,6,14,18,24,32,38,44,48,59,62,65,73,83,90,94,107,111,117,123
139,0.5957977207977208,0.625,0.4245473592677147,0.4676699623764109,0.79,0.001,6,14,18,24,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
140,0.5961538461538461,0.6282051282051282,0.4250394168259831,0.4718539543096466,0.8,0.001,6,14,18,24,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
141,0.5965099715099715,0.6282051282051282,0.4255952092130407,0.4718539543096466,0.8,0.001,6,14,18,24,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
142,0.5972222222222222,0.6298076923076923,0.42674340237124975,0.4744755474213048,0.81,0.001,6,14,18,24,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
143,0.5986467236467237,0.6282051282051282,0.4289803287821392,0.47246596507594085,0.81,0.001,6,14,18,24,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
144,0.5991809116809117,0.6298076923076923,0.4298840738090294,0.47482785003825556,0.82,0.001,6,14,18,24,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
145,0.5997150997150997,0.6298076923076923,0.43060588615949535,0.4748546363358156,0.82,0.001,6,14,18,24,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
146,0.6004273504273504,0.6298076923076923,0.4315134594354806,0.4748546363358156,0.83,0.001,6,14,18,24,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
147,0.6016737891737892,0.6298076923076923,0.4331768142955579,0.47496940381141095,0.84,0.001,6,14,18,24,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
148,0.6030982905982906,0.6298076923076923,0.43535272862887764,0.4749961756714429,0.84,0.001,6,14,18,24,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
149,0.604522792022792,0.6298076923076923,0.43748972617056714,0.4751949669047776,0.85,0.001,6,14,18,24,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
150,0.6057692307692307,0.6314102564102564,0.4393654360156489,0.47757716948165396,0.85,0.001,6,14,18,23,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
151,0.6066595441595442,0.6330128205128205,0.44076821622656726,0.47993565433860086,0.86,0.001,6,14,18,23,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
152,0.6073717948717948,0.6346153846153846,0.4418092166605295,0.48254942752811436,0.86,0.001,6,14,18,23,32,38,44,48,58,62,65,73,83,90,94,107,111,117,123
153,0.6073717948717948,0.6330128205128205,0.44180549279283643,0.480393297649523,0.87,0.001,6,14,18,23,32,38,43,48,58,62,65,73,83,90,94,107,111,117,123
154,0.6082621082621082,0.6346153846153846,0.4430352881809584,0.48277516832201484,0.87,0.001,6,14,18,23,32,38,43,48,58,62,65,73,83,90,94,107,111,117,123
155,0.6086182336182336,0.6346153846153846,0.44370672903440633,0.4834099474956973,0.88,0.001,6,14,18,23,32,38,43,48,58,62,65,73,83,90,94,107,111,117,123
156,0.6093304843304843,0.6314102564102564,0.444945919240029,0.4792755137582724,0.89,0.001,6,14,18,23,32,38,43,48,58,62,65,73,83,90,94,107,111,117,123
157,0.6107549857549858,0.6314102564102564,0.4471822658483643,0.4792755137582724,0.89,0.001,6,14,18,23,32,38,43,48,58,62,65,73,83,90,94,107,111,117,123
158,0.6116452991452992,0.6346153846153846,0.4485871315226253,0.483829771795523,0.9,0.001,6,14,18,23,32,38,43,48,57,62,65,73,84,90,94,107,111,117,123
159,0.6118233618233618,0.6378205128205128,0.4490150783589426,0.4885542693010705,0.9,0.001,6,14,18,23,32,38,43,48,57,62,65,73,84,90,94,107,111,117,123
160,0.6134259259259259,0.6378205128205128,0.45137731457316244,0.48875080662118175,0.91,0.001,6,14,18,23,31,38,43,48,57,62,65,73,84,90,93,107,111,117,123
161,0.613960113960114,0.6378205128205128,0.45209916360158253,0.48875080662118175,0.91,0.001,6,14,18,23,31,38,43,48,57,62,65,73,84,90,93,107,111,117,123
