epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5
136,0.6229521614854394,0.6172790380060056,47.177125308180344,43.06881105105599,1.71,0.001,602,1390,2086,2713,3463
137,0.6248126748728353,0.6249982336365814,47.06058833683845,42.632267754674395,1.72,0.001,602,1390,2084,2714,3463
138,0.6279152268660133,0.6222953894091009,46.86560322480657,42.785628257062704,1.73,0.001,601,1390,2082,2714,3463
139,0.6321166208017237,0.6312302608183895,46.600259961888895,42.27653798577291,1.75,0.001,601,1389,2080,2715,3463
140,0.6358772685756195,0.6335480974135154,46.36146565895943,42.14346805157429,1.76,0.001,600,1389,2078,2716,3463
141,0.6380041380243794,0.6344654547318558,46.225867331472266,42.090684627621286,1.77,0.001,600,1389,2076,2716,3463
142,0.6394754095275041,0.6391595752968127,46.13183013877864,41.81954992416077,1.78,0.001,599,1389,2074,2717,3463
143,0.641296408379901,0.6359931036123441,46.01517667438646,42.00263896099268,1.79,0.001,599,1389,2072,2718,3463
144,0.6436494742004404,0.6418244923245917,45.864001044358034,41.66483964093331,1.8,0.001,598,1389,2070,2719,3463
145,0.6458613255923249,0.641741777130505,45.721441308345696,41.669650121052584,1.82,0.001,598,1388,2067,2719,3463
146,0.6475423326648617,0.6427979889812492,45.612800702112395,41.6081809582713,1.83,0.001,597,1388,2065,2720,3463
147,0.6489833030948061,0.6466133395599156,45.519462698663304,41.385370620150155,1.84,0.001,597,1388,2063,2721,3463
148,0.6507168488615847,0.6445617260325838,45.406922095851755,41.505329571182784,1.85,0.001,596,1388,2060,2722,3463
149,0.6530047167570797,0.6505944750619552,45.257965567020634,41.151593083151106,1.86,0.001,596,1388,2058,2723,3463
150,0.6556848537183191,0.6496725190212399,45.082846102429166,41.20585054504548,1.87,0.001,595,1387,2055,2724,3463
151,0.6583194958195389,0.6534850041865312,44.91003240638096,40.98102260641122,1.89,0.001,595,1387,2053,2725,3463
152,0.6606241741285686,0.6549317129389054,44.75831228447614,40.89538327301598,1.9,0.001,594,1387,2050,2726,3463
153,0.6626367866920371,0.6550042986261657,44.6254007444366,40.891081746589315,1.91,0.001,594,1387,2048,2727,3463
154,0.6645315261639599,0.6592961110451578,44.49990947585596,40.635939032039424,1.92,0.001,593,1386,2045,2728,3463
155,0.6663923800560578,0.6574879535237039,44.37631352589394,40.74362788081868,1.93,0.001,593,1386,2042,2729,3462
156,0.6683223904650841,0.6637041288841683,44.247762677373025,40.37221080487713,1.94,0.001,592,1386,2039,2730,3462
157,0.6703922841642165,0.6611081932899334,44.10948016282186,40.52773362011269,1.96,0.001,592,1386,2037,2731,3462
158,0.6726465664727299,0.667680480915205,43.95838208429366,40.13282238538909,1.97,0.001,591,1385,2034,2733,3462
159,0.6749524274420213,0.6656441125581443,43.80328925336615,40.255596648459175,1.98,0.001,591,1385,2031,2735,3462
160,0.6772228352256713,0.6709481324729905,43.65004066211952,39.935025659364015,1.99,0.001,590,1385,2029,2736,3462
161,0.6792799064465651,0.670449780765041,43.51072543108265,39.96525437948804,2.0,0.001,590,1385,2026,2738,3462
162,0.6811278121403381,0.6736116671906167,43.385197828579734,39.773066899422496,2.01,0.001,589,1384,2024,2739,3462
163,0.6827348175792324,0.6746787301778332,43.275734361999135,39.70799790541258,2.03,0.001,589,1384,2022,2741,3462
164,0.6841637822693516,0.6756166973439242,43.17816865091519,39.650713450686325,2.04,0.001,589,1384,2020,2743,3462
