dataset,target_size,algorithm,time,metric1,metric2,selected_features
indian_pines,5,pcal,0.04,0.5287577668128656,0.4465104337248873,26-27-28-29-30||26-27-28-29-30||26-27-28-29-30||26-27-28-29-30||26-27-28-29-30||26-27-28-29-30||26-27-28-29-30||26-27-28-29-30||26-27-28-29-30||26-27-28-29-30
indian_pines,5,lasso,0.6,0.5792603252923977,0.5173257705366759,2-12-34-148-177||2-34-148-149-178||2-12-34-148-149||2-34-148-149-178||2-12-34-148-149||2-12-34-148-178||2-12-16-34-148||2-12-34-148-149||2-12-16-34-148||2-12-34-148-178
indian_pines,5,mcuve,1.8,0.5205664443226121,0.4321379566413338,65-66-67-68-69||62-66-67-68-69||62-64-67-68-69||53-62-68-69-70||51-63-64-65-66||62-63-65-67-68||50-52-66-67-69||66-67-68-69-70||52-63-64-65-66||41-44-46-52-68
indian_pines,5,spa,18.7,0.5038023117690058,0.4300701012697356,0-56-60-86-146||0-2-56-86-88||0-2-56-86-88||0-1-56-60-148||0-56-60-86-146||0-56-60-86-146||0-2-56-86-88||0-56-60-86-146||0-56-60-86-146||0-56-60-86-146
indian_pines,5,bsnet,59.58,0.5581996984649122,0.4916318069484282,60-103-112-117-148||60-103-112-117-148||60-103-112-117-148||60-103-112-117-148||60-103-112-117-148||60-103-112-117-148||60-103-112-117-148||60-103-112-117-148||60-103-112-117-148||48-60-103-117-148
indian_pines,5,zhang,152.9,0.5457069322612086,0.4735637721180482,6-8-16-38-196||7-44-157-169-180||5-6-7-42-169||4-7-8-42-174||6-7-8-45-156||4-5-7-21-42||0-4-5-7-38||2-4-5-8-45||6-7-45-60-69||5-6-7-8-38
indian_pines,10,pcal,0.05,0.5599495157163743,0.4981064494050078,0-25-26-27-28-29-30-56-60-74||0-25-26-27-28-29-30-56-60-74||0-25-26-27-28-29-30-56-60-74||0-25-26-27-28-29-30-56-60-74||0-25-26-27-28-29-30-56-60-74||0-25-26-27-28-29-30-56-60-74||0-25-26-27-28-29-30-56-60-74||0-25-26-27-28-29-30-56-60-74||0-25-26-27-28-29-30-56-60-74||0-25-26-27-28-29-30-56-60-74
indian_pines,10,lasso,0.6,0.6143598471003898,0.5608393256483087,2-12-16-24-34-148-177-178-192-195||2-12-16-24-34-148-149-177-178-195||2-12-16-34-56-148-149-178-192-195||2-12-16-24-34-56-148-149-178-192||2-3-12-16-34-56-148-149-178-192||2-3-12-16-34-148-149-178-192-195||2-3-12-16-34-148-149-178-192-195||2-3-12-16-34-148-149-177-184-195||2-3-12-16-34-56-148-150-177-192||2-12-16-24-34-56-148-149-178-192
indian_pines,10,mcuve,1.84,0.5388972648635477,0.462775629475354,62-63-64-65-66-67-68-69-70-81||62-63-64-65-66-67-68-69-70-71||42-44-46-52-62-63-64-65-66-67||40-41-42-44-46-52-62-67-68-69||43-44-45-46-47-48-49-50-51-52||44-46-52-62-65-66-67-68-69-70||44-52-62-63-64-65-66-67-68-69||44-52-62-63-64-65-66-67-68-69||50-52-62-63-64-65-66-67-68-69||46-52-62-63-64-65-66-67-68-69
indian_pines,10,spa,34.68,0.4913304855019492,0.4216349591202804,0-35-60-74-86-89-103-148-198-199||0-2-56-60-86-88-103-143-198-199||0-34-60-74-86-89-103-146-198-199||0-2-56-60-86-88-103-143-198-199||0-35-60-74-86-89-103-148-198-199||0-34-60-74-86-89-103-146-198-199||0-35-60-74-86-89-103-148-198-199||0-2-59-60-74-89-90-103-146-199||0-34-60-74-86-89-103-146-198-199||0-34-60-74-83-86-89-103-146-198
indian_pines,10,bsnet,59.58,0.5771076998050682,0.518155856675169,0-48-60-71-72-102-103-112-117-148||0-46-60-72-103-112-117-148-149-165||48-51-60-102-103-112-117-148-149-165||48-60-72-102-103-112-117-148-149-165||0-48-51-60-103-112-117-148-149-165||46-48-60-67-103-112-117-148-149-165||46-48-60-67-103-112-117-148-149-165||46-48-51-60-103-112-117-148-149-165||0-48-51-60-103-112-117-148-149-165||0-48-60-102-103-112-117-148-149-165
indian_pines,10,zhang,152.9,0.6603637457358674,0.6127071889719252,6-8-16-24-38-42-157-159-178-196||6-7-23-38-44-124-157-169-173-180||5-6-7-8-42-62-157-159-162-169||4-7-8-20-38-42-108-165-169-174||6-7-8-23-45-52-156-162-165-169||4-5-7-10-21-42-107-160-165-168||0-4-5-7-21-38-45-165-169-179||2-4-5-7-8-33-45-69-162-165||6-7-8-38-45-60-69-158-162-169||5-6-7-8-38-58-62-149-165-174
indian_pines,15,pcal,0.06,0.5336287768031189,0.4687321666443074,0-25-26-27-28-29-30-31-32-39-56-60-74-198-199||0-24-25-26-27-28-29-30-31-32-39-56-60-74-198||0-25-26-27-28-29-30-31-32-39-56-60-74-198-199||0-24-25-26-27-28-29-30-31-32-39-56-60-74-198||0-25-26-27-28-29-30-31-32-56-60-74-143-198-199||0-25-26-27-28-29-30-31-32-39-56-60-74-198-199||0-25-26-27-28-29-30-31-32-56-60-74-143-198-199||0-25-26-27-28-29-30-31-32-56-60-74-103-198-199||0-25-26-27-28-29-30-31-32-56-60-74-143-198-199||0-24-25-26-27-28-29-30-31-32-56-60-74-143-198
indian_pines,15,lasso,0.6,0.649646686159844,0.6005207804623252,2-3-12-16-24-34-40-56-148-149-177-178-192-195-196||2-3-12-16-24-34-40-56-148-149-177-178-192-195-196||2-3-12-16-24-34-40-56-148-149-178-192-195-196-197||2-3-12-16-24-34-56-148-149-177-178-181-192-195-196||2-3-12-16-24-34-56-148-149-150-177-178-192-195-196||2-3-12-16-23-34-40-56-148-149-178-192-195-196-197||2-3-12-16-24-34-40-56-148-149-177-178-192-195-196||2-3-12-16-23-34-40-56-148-149-177-184-192-195-196||2-3-12-16-24-34-56-148-149-150-177-192-195-196-197||2-12-16-24-34-40-56-148-149-178-184-185-192-195-196
indian_pines,15,mcuve,1.85,0.5533206932261209,0.4849843991232835,41-42-43-44-46-52-62-63-64-65-66-67-68-69-70||42-52-53-57-62-63-64-65-66-67-68-69-70-71-81||41-42-44-46-47-50-51-52-62-63-64-65-66-67-68||41-42-43-44-45-47-52-62-63-64-65-66-67-68-69||41-42-43-44-46-47-48-49-50-51-52-63-64-65-67||40-41-42-44-45-46-52-62-63-64-65-66-67-68-69||41-42-43-44-45-46-52-62-63-64-65-66-67-68-69||38-46-52-53-62-63-64-65-66-67-68-69-70-71-81||40-41-42-43-45-46-50-51-52-63-64-65-66-67-68||41-42-46-50-51-52-53-62-63-64-65-66-67-68-69
indian_pines,15,spa,50.54,0.4911275584795321,0.42059769985522,0-34-39-60-74-86-87-89-102-103-104-143-144-198-199||0-34-56-60-74-83-86-89-102-103-143-144-146-198-199||0-34-56-60-74-83-86-89-102-103-143-144-146-198-199||0-34-56-60-74-83-86-89-102-103-143-144-146-198-199||0-34-56-60-74-83-86-89-102-103-143-144-150-198-199||0-34-56-60-74-83-86-89-102-103-143-144-150-198-199||0-34-56-60-74-83-86-89-102-103-143-144-150-198-199||0-34-56-60-74-83-86-89-102-103-143-144-146-198-199||0-34-56-60-74-83-86-89-102-103-143-144-150-198-199||0-34-56-60-74-83-86-88-102-103-104-143-144-146-198
indian_pines,15,bsnet,59.58,0.6073381152534113,0.5516017209924119,0-5-46-48-51-60-71-72-102-103-112-117-148-149-165||0-35-46-48-60-67-71-72-102-103-112-117-148-149-165||0-4-40-48-51-60-67-72-102-103-112-117-148-149-165||0-5-48-60-67-71-72-102-103-112-117-125-148-149-165||0-46-48-51-60-67-68-72-74-103-112-117-148-149-165||0-46-47-48-51-60-67-72-102-103-112-117-148-149-165||0-4-46-47-48-51-60-67-102-103-112-117-148-149-165||0-4-46-48-51-60-67-72-74-103-112-117-148-149-165||0-4-46-48-51-60-67-68-103-112-117-125-148-149-165||0-4-47-48-51-60-67-102-103-112-117-148-149-160-165
indian_pines,15,zhang,152.9,0.6942921539961013,0.6516217620029316,5-6-8-16-21-24-38-42-52-139-157-159-163-178-196||3-5-6-7-8-23-38-44-69-108-124-157-169-173-180||3-5-6-7-8-20-38-42-62-101-157-159-162-169-175||4-5-7-8-20-38-42-60-108-159-165-169-172-174-177||6-7-8-23-45-52-108-149-156-162-165-169-172-177-193||4-5-7-10-21-42-89-107-109-150-160-165-168-176-179||0-4-5-7-8-21-38-42-45-108-120-162-165-169-179||2-4-5-7-8-33-38-45-69-107-160-162-165-179-196||1-6-7-8-10-38-45-60-62-69-120-158-162-165-169||4-5-6-7-8-15-38-58-62-124-149-165-170-174-196
indian_pines,20,pcal,0.08,0.5443557352582846,0.4808214049456282,0-24-25-26-27-28-29-30-32-34-39-56-60-74-87-102-104-143-198-199||0-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-198||0-24-25-26-27-28-29-30-32-34-39-56-60-74-87-102-104-143-198-199||0-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-198||0-24-25-26-27-28-29-30-32-34-39-56-60-74-87-102-104-143-144-198||0-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-198||0-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-198||0-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-198||0-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-198||0-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-198
indian_pines,20,lasso,0.6,0.6675758406432748,0.6204921114124564,1-2-3-12-16-24-34-40-56-60-148-149-150-177-178-181-192-195-196-197||1-2-3-12-16-24-34-40-56-60-148-149-177-178-185-190-192-195-196-197||1-2-3-12-16-24-34-40-56-60-148-149-150-178-181-184-192-195-196-197||1-2-3-12-16-24-34-40-56-60-148-149-150-177-178-181-192-195-196-197||2-3-12-16-24-34-40-56-60-148-149-150-177-178-181-184-192-195-196-197||2-3-12-16-22-23-24-34-40-56-60-148-149-150-178-184-192-195-196-197||1-2-3-12-16-22-24-34-40-56-60-148-149-150-177-178-192-195-196-197||2-3-12-16-23-24-34-40-56-60-148-149-150-177-178-184-192-195-196-197||2-3-12-16-23-24-34-56-60-148-149-150-177-178-181-185-192-195-196-197||1-2-3-12-16-24-34-40-56-60-148-149-150-178-184-185-192-195-196-197
indian_pines,20,mcuve,1.87,0.5659912585282652,0.5027261099913103,40-41-42-43-44-46-47-50-51-52-62-63-64-65-66-67-68-69-70-81||38-41-42-43-45-46-52-53-57-62-63-64-65-66-67-68-69-70-71-80||41-42-43-44-46-47-48-49-50-51-52-62-63-64-65-66-67-68-69-70||41-42-43-45-46-47-50-51-52-57-62-63-64-65-66-67-68-69-70-71||40-41-42-43-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-68||40-41-42-43-44-45-46-47-49-50-51-52-62-63-64-65-66-67-68-69||41-42-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-68-69-81||40-41-42-43-44-46-47-51-52-62-63-64-65-66-67-68-69-70-81-129||40-41-42-43-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-99||40-41-42-43-44-45-46-47-49-50-51-52-62-63-64-65-66-67-68-69
indian_pines,20,spa,67.34,0.5219298245614035,0.454554050910146,0-34-39-56-60-74-87-89-90-93-97-102-103-104-143-144-145-148-198-199||0-3-34-56-59-60-74-88-89-90-93-102-103-104-143-144-145-197-198-199||0-3-34-56-59-60-74-75-89-90-93-102-103-104-143-144-145-197-198-199||0-2-29-34-39-56-60-74-83-86-88-89-102-103-104-143-144-145-198-199||0-4-34-39-56-60-74-84-89-90-92-102-103-104-143-144-145-197-198-199||0-2-29-34-39-56-60-74-83-86-88-90-102-103-104-143-144-145-198-199||0-4-34-39-56-60-74-84-89-90-92-102-103-104-143-144-145-197-198-199||0-2-34-56-59-60-74-75-89-90-93-102-103-104-143-144-145-146-198-199||0-4-34-39-56-60-74-84-89-90-92-102-103-104-143-144-145-197-198-199||0-2-34-56-59-60-74-75-88-89-90-93-102-103-104-143-144-145-146-198
indian_pines,20,bsnet,59.58,0.6383326480263157,0.586646914707617,0-4-5-35-46-47-48-51-60-67-68-71-72-102-103-112-117-148-149-165||0-4-5-35-46-48-51-60-67-68-71-72-102-103-112-117-148-149-152-165||0-4-5-30-40-46-48-51-60-67-68-71-72-102-103-112-117-148-149-165||0-4-5-46-48-51-60-67-71-72-74-102-103-112-117-125-148-149-152-165||0-40-46-47-48-51-60-67-68-72-74-102-103-112-117-138-148-149-165-199||0-4-5-46-47-48-51-60-67-71-72-74-102-103-112-117-148-149-152-165||0-4-5-35-40-46-47-48-51-60-67-68-102-103-112-117-148-149-165-199||0-4-5-35-46-48-51-60-67-68-72-74-102-103-112-117-148-149-165-199||0-4-30-35-46-48-51-60-67-68-72-74-102-103-112-117-125-148-149-165||0-4-46-47-48-51-60-67-71-72-102-103-112-117-125-148-149-160-165-181
indian_pines,20,zhang,152.9,0.7190507736354775,0.6797374558798817,5-6-8-16-18-21-24-38-42-52-60-69-139-157-159-163-169-173-178-196||3-4-5-6-7-8-21-23-38-44-62-69-108-124-153-157-160-169-173-180||3-5-6-7-8-20-23-38-42-52-62-101-108-124-150-157-159-162-169-175||1-4-5-7-8-20-21-38-42-60-67-108-125-157-159-165-169-172-174-177||4-5-6-7-8-23-45-52-69-108-149-156-160-162-165-169-172-177-179-193||4-5-7-10-15-21-23-42-58-89-107-109-150-157-160-163-165-168-176-179||0-4-5-7-8-21-33-38-42-45-62-76-108-120-156-160-162-165-169-179||2-4-5-7-8-33-38-42-45-60-62-69-107-135-140-160-162-165-179-196||1-6-7-8-10-23-38-45-60-62-69-70-118-120-158-160-162-165-169-178||4-5-6-7-8-15-38-42-45-58-62-68-109-124-149-159-165-170-174-196
indian_pines,25,pcal,0.07,0.551570495248538,0.4881768519162887,0-19-20-24-25-26-27-28-29-30-31-32-34-39-56-60-61-74-87-102-104-143-145-198-199||0-19-20-23-24-25-26-27-28-29-30-31-32-34-39-56-60-61-74-87-102-104-143-145-198||0-19-20-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-144-145-198-199||0-19-20-23-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-144-145-198||0-19-20-23-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-144-145-198||0-19-20-23-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-144-145-198||0-19-20-23-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-144-145-198||0-19-20-23-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-144-145-198||0-19-20-23-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-144-145-198||0-19-20-23-24-25-26-27-28-29-30-31-32-34-39-56-60-74-87-102-104-143-144-145-198
indian_pines,25,lasso,0.6,0.6539283321150097,0.6041453769200813,0-1-2-3-12-16-22-24-34-40-56-60-143-148-149-150-177-178-181-184-185-192-195-196-197||0-1-2-3-12-16-24-34-40-56-60-97-143-148-149-150-177-178-181-185-190-192-195-196-197||1-2-3-12-16-22-24-34-40-56-60-84-148-149-150-177-178-181-184-185-190-192-195-196-197||0-1-2-3-12-16-24-34-40-56-60-143-145-148-149-150-177-178-181-184-190-192-195-196-197||0-1-2-3-12-16-23-24-34-40-56-60-143-148-149-150-177-178-181-184-185-192-195-196-197||0-1-2-3-12-16-22-23-24-34-40-56-60-148-149-150-177-178-181-184-190-192-195-196-197||0-1-2-3-12-16-22-23-24-33-34-40-56-60-145-148-149-150-177-178-181-192-195-196-197||0-1-2-3-12-16-23-24-34-40-56-60-145-148-149-150-177-178-181-184-185-192-195-196-197||0-2-3-12-16-22-23-24-33-34-40-56-60-148-149-150-177-178-181-184-185-192-195-196-197||0-1-2-3-12-16-22-24-33-34-40-56-60-143-148-149-150-178-184-185-191-192-195-196-197
indian_pines,25,mcuve,1.87,0.5792626096491229,0.5205381275321828,40-41-42-43-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-68-69-70-81-91-100||40-41-42-43-44-45-46-47-48-49-50-51-52-53-62-63-64-65-66-67-68-69-70-71-81||40-41-42-43-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-68-69-70-81-91-131||40-41-42-43-44-45-46-47-48-49-50-51-52-57-62-63-64-65-66-67-68-69-70-71-81||40-41-42-43-44-45-46-47-48-49-50-51-52-56-62-63-64-65-66-67-68-81-91-94-97||40-41-42-43-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-68-69-81-91-120-136||40-41-42-43-44-45-46-47-48-49-50-51-52-56-62-63-64-65-66-67-68-69-74-81-91||40-41-42-43-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-68-69-70-81-91-120||40-41-42-43-44-45-46-47-48-49-50-51-52-56-62-63-64-65-66-67-68-69-91-94-100||40-41-42-43-44-45-46-47-49-50-52-53-62-63-64-65-66-67-68-69-70-81-91-100-136
indian_pines,25,spa,82.45,0.5400695205896686,0.474875794514343,0-2-29-34-56-60-61-74-75-83-87-88-89-90-93-102-103-104-105-143-144-145-197-198-199||0-2-29-34-39-56-60-74-75-83-84-86-88-89-90-102-103-104-105-143-144-145-197-198-199||0-2-30-34-39-56-60-74-75-83-84-86-88-89-90-102-103-104-105-143-144-145-197-198-199||0-2-29-34-39-56-60-74-75-83-84-86-88-89-90-102-103-104-105-143-144-145-197-198-199||0-2-29-34-39-56-60-74-75-83-84-86-88-89-90-102-103-104-105-143-144-145-197-198-199||0-2-29-34-39-56-60-74-75-83-84-86-88-89-90-102-103-104-105-143-144-145-197-198-199||0-2-30-34-39-56-60-74-75-83-84-86-88-89-90-102-103-104-105-143-144-145-197-198-199||0-2-34-39-56-59-60-74-75-83-86-88-89-90-93-102-103-104-143-144-145-146-197-198-199||0-2-30-34-39-56-60-74-75-83-84-86-88-89-90-102-103-104-105-143-144-145-197-198-199||0-1-29-34-36-56-60-61-74-75-83-84-86-88-89-90-102-103-104-143-144-145-147-197-198
indian_pines,25,bsnet,59.58,0.6730377375730995,0.6266189100261191,0-4-5-35-46-47-48-51-60-67-68-71-72-98-102-103-112-117-148-149-152-160-165-183-199||0-4-5-30-35-40-46-47-48-51-60-67-68-71-72-102-103-112-117-125-148-149-152-165-183||0-4-5-30-35-40-43-46-48-51-60-67-68-71-72-74-102-103-112-117-125-148-149-160-165||0-4-5-35-46-48-51-60-67-68-71-72-74-102-103-112-117-125-126-148-149-152-165-168-182||0-5-30-35-40-46-47-48-51-53-60-67-68-72-74-102-103-112-117-125-138-148-149-165-199||0-4-5-35-40-46-47-48-51-60-67-68-71-72-74-102-103-112-117-125-138-148-149-152-165||0-4-5-35-40-46-47-48-51-60-67-68-72-74-102-103-112-117-125-138-148-149-160-165-199||0-4-5-35-46-47-48-51-60-67-68-71-72-74-102-103-112-117-125-148-149-152-160-165-199||0-4-5-30-35-40-46-47-48-51-60-67-68-71-72-74-102-103-112-117-125-148-149-165-199||0-4-5-35-46-47-48-51-60-67-68-71-72-74-102-103-112-117-125-148-149-160-165-181-199
indian_pines,25,zhang,152.9,0.7252935398391813,0.68680092237503,5-6-8-14-16-18-21-24-38-42-45-52-60-69-124-139-157-159-163-165-169-173-174-178-196||3-4-5-6-7-8-18-21-23-38-44-52-62-69-108-120-124-143-153-157-160-162-169-173-180||3-5-6-7-8-20-23-38-42-52-58-62-69-73-101-108-110-124-150-155-157-159-162-169-175||1-4-5-6-7-8-20-21-23-38-42-58-60-67-108-112-125-153-157-159-165-169-172-174-177||4-5-6-7-8-23-45-52-58-69-108-124-143-149-156-159-160-162-165-169-172-177-179-193-196||4-5-7-8-10-15-21-23-29-38-42-58-62-89-107-109-150-157-160-163-165-168-169-176-179||0-4-5-7-8-21-33-38-42-45-57-60-62-76-108-120-156-157-160-162-165-169-179-193-196||0-2-4-5-6-7-8-33-38-42-45-60-62-67-69-107-135-140-148-160-162-165-172-179-196||0-1-6-7-8-10-23-38-45-60-62-69-70-101-118-120-125-158-160-162-164-165-169-175-178||4-5-6-7-8-15-18-38-42-45-58-62-68-109-118-124-149-159-165-170-173-174-182-190-196
indian_pines,30,pcal,0.11,0.5895909478557504,0.5323797343180865,19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-39-56-60-61-74-87-88-89-102-104-143-145-197-198||0-19-20-23-24-25-26-27-28-29-30-31-32-33-34-39-56-60-61-74-87-88-89-102-104-105-143-145-197-198||0-19-20-21-23-24-25-26-27-28-29-30-31-32-33-34-39-56-60-61-74-87-88-89-102-104-143-145-197-198||0-19-20-21-23-24-25-26-27-28-29-30-31-32-33-34-39-56-60-61-74-87-88-89-102-104-143-145-197-198||0-19-20-21-23-24-25-26-27-28-29-30-31-32-33-34-39-56-60-61-74-87-88-89-102-104-143-145-197-198||19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-39-56-60-61-74-87-88-102-104-105-143-145-197-198||0-19-20-21-23-24-25-26-27-28-29-30-31-32-33-34-39-56-60-61-74-87-88-89-102-104-143-145-197-198||0-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-39-56-60-61-74-87-102-104-105-143-145-197-198||0-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-39-56-60-61-74-87-102-104-105-143-145-197-198||0-19-20-21-23-24-25-26-27-28-29-30-31-32-33-34-39-56-60-61-74-87-88-89-102-104-143-145-197-198
indian_pines,30,lasso,0.6,0.6630905062134503,0.6152294157380127,0-1-2-3-12-16-22-24-34-40-56-60-86-89-143-145-148-149-150-177-178-181-182-184-185-190-192-195-196-197||0-1-2-3-11-12-16-22-24-34-40-56-60-68-84-86-97-143-148-149-150-177-178-181-185-190-192-195-196-197||0-1-2-3-12-16-22-24-34-40-56-58-60-84-88-143-145-148-149-150-177-178-181-184-185-190-192-195-196-197||0-1-2-3-12-16-23-24-34-40-56-60-67-68-84-102-143-145-148-149-150-177-178-181-184-190-192-195-196-197||0-1-2-3-12-15-16-22-23-24-34-40-56-60-62-84-143-145-148-149-150-177-178-181-184-185-192-195-196-197||0-1-2-3-12-16-22-23-24-34-40-56-60-84-102-143-145-148-149-150-177-178-181-184-185-190-192-195-196-197||0-1-2-3-12-16-22-23-24-33-34-40-56-60-80-84-88-143-145-148-149-150-177-178-181-184-192-195-196-197||0-1-2-3-12-16-22-23-24-33-34-40-56-60-84-86-145-148-149-150-177-178-181-184-185-190-192-195-196-197||0-2-3-12-16-22-23-24-33-34-40-53-55-56-60-66-145-148-149-150-177-178-181-184-185-190-192-195-196-197||0-1-2-3-12-16-22-23-24-29-33-34-40-56-60-86-143-148-149-150-177-178-181-184-185-191-192-195-196-197
indian_pines,30,mcuve,1.88,0.6508155153508772,0.6022142238982294,10-27-40-41-42-43-44-45-46-47-48-49-50-51-52-53-62-63-64-65-66-67-68-69-70-71-81-91-92-94||38-40-42-43-44-45-46-47-50-51-52-53-62-63-64-65-66-67-68-69-70-71-81-129-130-131-132-133-135-136||10-21-25-40-41-42-43-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-68-69-70-81-91-94-97-99||40-41-42-43-44-45-46-47-48-49-50-51-52-53-57-58-62-63-64-65-66-67-68-69-70-71-81-91-120-136||10-21-22-23-24-25-40-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-68-69-91-94-100-101-107-109||40-41-42-43-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-68-69-70-81-91-92-94-100-101-120-136||40-41-42-43-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-68-69-70-81-91-94-97-100-108-110-112||38-40-41-42-43-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-68-69-70-81-91-92-94-101-120-136||9-10-19-20-21-22-40-41-42-43-44-45-46-47-48-49-50-51-52-62-63-64-65-66-67-68-69-94-110-111||28-29-31-40-41-42-43-44-45-46-47-48-49-50-51-52-53-62-63-64-65-66-67-68-69-70-81-94-100-109
indian_pines,30,spa,96.91,0.569897889254386,0.5084666157310572,0-1-12-29-34-39-56-59-60-61-74-75-83-86-87-88-89-90-93-102-103-104-105-143-144-145-195-197-198-199||0-1-2-29-33-34-39-56-60-61-74-75-83-84-85-86-88-89-90-102-103-104-105-143-144-145-195-197-198-199||0-1-12-29-33-34-39-56-59-60-61-74-75-83-86-88-89-90-93-102-103-104-105-143-144-145-195-197-198-199||0-1-12-29-33-34-39-56-59-60-61-74-75-83-86-88-89-90-93-102-103-104-105-143-144-145-195-197-198-199||0-1-2-28-34-39-56-60-61-74-75-83-84-86-88-89-90-93-100-102-103-104-105-143-144-145-195-197-198-199||0-1-3-29-33-34-39-56-60-61-74-75-82-84-86-88-89-90-92-102-103-104-105-143-144-145-195-197-198-199||0-1-29-33-34-39-56-60-61-74-75-83-84-86-88-89-90-92-102-103-104-105-143-144-145-148-195-197-198-199||0-1-2-29-34-39-56-59-60-61-74-75-83-86-88-89-90-93-102-103-104-105-143-144-145-146-195-197-198-199||0-1-29-33-34-39-56-60-61-74-75-83-86-88-89-90-93-98-102-103-104-105-143-144-145-148-195-197-198-199||0-1-2-29-33-34-36-56-60-61-74-75-83-84-86-88-89-90-93-102-103-104-105-143-144-145-147-195-197-198
indian_pines,30,bsnet,59.58,0.6853241502192982,0.640651801318391,0-4-5-30-35-40-46-47-48-51-57-60-67-68-71-72-98-102-103-112-117-125-148-149-152-160-165-181-183-199||0-4-5-30-35-40-46-47-48-51-60-67-68-71-72-74-102-103-112-117-125-138-148-149-152-160-165-171-183-199||0-4-5-30-35-40-43-46-47-48-51-60-67-68-71-72-74-102-103-112-117-125-148-149-152-160-165-182-183-199||0-4-5-30-35-46-48-51-60-67-68-71-72-74-81-98-102-103-112-117-125-126-144-148-149-152-165-168-182-199||0-4-5-30-35-40-46-47-48-51-53-60-67-68-71-72-74-102-103-112-117-125-126-138-148-149-152-165-176-199||0-4-5-35-40-43-46-47-48-51-60-67-68-71-72-74-102-103-112-117-125-138-148-149-152-160-165-171-182-199||0-4-5-30-35-40-46-47-48-51-60-67-68-71-72-74-94-102-103-112-117-125-138-148-149-160-165-171-183-199||0-4-5-35-40-46-47-48-51-60-67-68-71-72-74-94-102-103-112-117-125-129-148-149-152-160-165-177-182-199||0-4-5-30-35-40-43-46-47-48-51-60-67-68-71-72-74-102-103-112-117-125-148-149-152-160-165-175-181-199||0-4-5-30-35-40-43-46-47-48-51-60-67-68-71-72-74-98-102-103-112-117-125-138-148-149-160-165-181-199
indian_pines,30,zhang,152.9,0.736799083211501,0.6999013255245469,1-5-6-8-14-16-18-21-24-38-42-45-52-60-69-124-129-139-145-149-155-157-159-163-165-169-173-174-178-196||3-4-5-6-7-8-16-18-21-23-33-38-44-52-60-62-69-90-105-108-120-124-143-153-157-160-162-169-173-180||3-5-6-7-8-9-20-23-38-42-52-58-62-69-73-101-108-110-115-124-149-150-155-157-159-161-162-169-175-177||1-3-4-5-6-7-8-20-21-23-38-42-58-60-64-67-108-112-121-125-140-153-157-159-162-165-169-172-174-177||4-5-6-7-8-18-23-45-52-58-69-76-108-118-124-143-147-149-156-159-160-162-165-169-172-177-179-182-193-196||4-5-7-8-10-15-20-21-23-29-38-42-58-62-65-89-107-109-135-150-156-157-160-163-165-168-169-176-179-196||0-2-4-5-7-8-10-21-33-38-42-45-57-60-62-76-108-120-129-156-157-160-162-165-168-169-176-179-193-196||0-2-4-5-6-7-8-30-33-38-42-45-60-62-67-69-107-120-135-140-148-152-160-162-165-168-169-172-179-196||0-1-3-6-7-8-10-11-21-23-38-42-45-60-62-69-70-85-101-118-120-125-158-160-162-164-165-169-175-178||4-5-6-7-8-15-18-38-42-45-52-58-60-62-68-76-109-118-124-149-156-159-161-165-170-173-174-182-190-196
