759,0.8139714993804213,0.8091922005571031,0.7856787587280905,0.7807706880028528,6.69,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
760,0.815365551425031,0.8119777158774373,0.7880013047934963,0.7847521085099863,6.7,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
761,0.8125774473358116,0.807799442896936,0.7839387967095622,0.7790981020771699,6.71,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
762,0.8139714993804213,0.807799442896936,0.7865461508301972,0.7800088809946715,6.72,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
763,0.8118029739776952,0.8008356545961003,0.7828628086109571,0.7710862445293148,6.73,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
764,0.8133519206939281,0.8119777158774373,0.7861420047679226,0.7850728397525444,6.74,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
765,0.8042131350681536,0.7966573816155988,0.7737532456633297,0.7660856817071184,6.74,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
766,0.8104089219330854,0.8119777158774373,0.7831455636457819,0.7856929658740424,6.75,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
767,0.7956939281288724,0.7813370473537604,0.7635051607777337,0.7481979194821267,6.76,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
768,0.8034386617100372,0.8175487465181058,0.775730695418844,0.7921879936634328,6.77,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
769,0.7820631970260223,0.7674094707520891,0.7471020811894464,0.7314715696593734,6.78,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
770,0.7989467162329615,0.8119777158774373,0.7708447889682004,0.7858927321041622,6.79,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
771,0.783457249070632,0.7701949860724234,0.7489000399373411,0.7349249323160226,6.8,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
772,0.8071561338289963,0.8147632311977716,0.7797889456391527,0.7889723967391424,6.8,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
773,0.8062267657992565,0.7980501392757661,0.7762488920429722,0.7678277139359123,6.81,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
774,0.8159851301115242,0.8064066852367688,0.7885579959946447,0.7780520566467407,6.82,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
775,0.8161400247831475,0.8119777158774373,0.7889369774908987,0.7849598338779775,6.83,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
776,0.8077757125154895,0.7980501392757661,0.7779310365472274,0.7677469153015765,6.84,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
777,0.8118029739776952,0.8147632311977716,0.7846635966469954,0.7888025124127789,6.85,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
778,0.7980173482032218,0.786908077994429,0.7662482298114373,0.7547211939072149,6.86,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
779,0.8082403965303594,0.8119777158774373,0.7807440542755391,0.7856967563779148,6.87,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
780,0.8034386617100372,0.7924791086350975,0.7728809761844584,0.761410723604687,6.88,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
781,0.8149008674101611,0.807799442896936,0.7877942731200468,0.7800684539267783,6.89,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
782,0.8155204460966543,0.8064066852367688,0.7874744552404513,0.7776728291790768,6.89,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
783,0.8166047087980174,0.8050139275766016,0.7888745896550453,0.7763364298826279,6.9,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
784,0.8142812887236679,0.8119777158774373,0.7868105243345616,0.7847415921971326,6.91,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
785,0.8100991325898389,0.8036211699164345,0.7807582138914935,0.7741609503095198,6.92,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
786,0.8131970260223048,0.8105849582172702,0.7860736364445158,0.7835700480522014,6.93,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
787,0.8039033457249071,0.7952646239554317,0.7733968058063767,0.7645266147438029,6.94,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
788,0.8141263940520446,0.8091922005571031,0.7872505895425888,0.7823173511434502,6.95,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
789,0.8090148698884758,0.7980501392757661,0.7794911495740557,0.7677344797506677,6.95,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
790,0.8147459727385378,0.807799442896936,0.7876024284929529,0.7802913217688628,6.96,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
791,0.815365551425031,0.8091922005571031,0.7872167088405434,0.7807604269517172,6.97,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
792,0.8178438661710037,0.8119777158774373,0.7906119891885297,0.7845621786935929,6.98,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
793,0.8184634448574969,0.8105849582172702,0.7912940667513028,0.7828640298504144,6.99,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
794,0.8166047087980174,0.8091922005571031,0.7887193395268127,0.7809557105923588,7.0,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
795,0.8167596034696406,0.8133704735376045,0.7897167066209939,0.7864053529644216,7.01,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
796,0.8141263940520446,0.8064066852367688,0.7856567834224646,0.7774626343168931,7.01,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
797,0.8156753407682775,0.807799442896936,0.7886540909729005,0.7801045726104981,7.02,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
798,0.8122676579925651,0.8036211699164345,0.7834235722199043,0.7742536106979679,7.03,0.004782969000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
799,0.815365551425031,0.807799442896936,0.7883611724538561,0.780189941234019,7.04,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
800,0.8149008674101611,0.807799442896936,0.7865932890348226,0.7790434224141007,7.05,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
801,0.8184634448574969,0.8147632311977716,0.791389458771746,0.7878425003721321,7.06,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
802,0.8178438661710037,0.8119777158774373,0.7906496164359879,0.7845229070845348,7.07,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
803,0.8159851301115242,0.8105849582172702,0.7879231939512554,0.7823286959739458,7.07,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
804,0.8159851301115242,0.807799442896936,0.7889156996557443,0.7800386714943136,7.08,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
805,0.8158302354399009,0.8091922005571031,0.7877717429770609,0.7808161182575989,7.09,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
806,0.817998760842627,0.8133704735376045,0.7907894978523229,0.7862045824731845,7.1,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
807,0.8178438661710037,0.8147632311977716,0.7905928268325613,0.7877618694131191,7.11,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
808,0.8162949194547707,0.8105849582172702,0.7883699573307982,0.7824,7.12,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
809,0.8159851301115242,0.8119777158774373,0.7888487947381125,0.7847764832837073,7.12,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
810,0.8162949194547707,0.8091922005571031,0.7883207178812167,0.7808639706291869,7.13,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
811,0.8192379182156134,0.8147632311977716,0.7922408858489006,0.7878425003721321,7.14,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
812,0.8186183395291202,0.8105849582172702,0.7913929737012205,0.7828727205615852,7.15,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
813,0.8173791821561338,0.8064066852367688,0.7897105935565271,0.7778742232430604,7.16,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
814,0.8178438661710037,0.8133704735376045,0.7909080108338606,0.786258253134636,7.17,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
815,0.8169144981412639,0.8091922005571031,0.7890999930188183,0.7808639706291869,7.17,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
816,0.8187732342007435,0.8161559888579387,0.7918432992458979,0.7894297165912747,7.18,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
817,0.8184634448574969,0.8091922005571031,0.7910819564148839,0.781201273208133,7.19,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
818,0.8181536555142503,0.807799442896936,0.7907352174352641,0.7796365528790874,7.2,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
819,0.8200123915737298,0.8147632311977716,0.7931909423254777,0.7878425003721321,7.21,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
820,0.8175340768277571,0.807799442896936,0.7898596724668537,0.7793322776987166,7.22,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
821,0.8183085501858736,0.8147632311977716,0.791306401016427,0.7878495703406172,7.23,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
822,0.8181536555142503,0.8064066852367688,0.7906619642733447,0.7779142606005985,7.23,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
823,0.8187732342007435,0.8105849582172702,0.7916853855612417,0.7829200244539544,7.24,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
824,0.8184634448574969,0.8091922005571031,0.7911854664772044,0.7811968929896522,7.25,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
825,0.8193928128872366,0.8091922005571031,0.7921722239604789,0.781201273208133,7.26,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
826,0.8189281288723668,0.8147632311977716,0.7919231063281555,0.7878203447525007,7.27,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
827,0.8189281288723668,0.807799442896936,0.791571225076064,0.7794761769104765,7.28,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
828,0.8198574969021065,0.8147632311977716,0.7930268647553049,0.7878203447525007,7.29,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
829,0.8186183395291202,0.8091922005571031,0.7912080236691312,0.7811657397107897,7.3,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
830,0.8187732342007435,0.8119777158774373,0.791664144127486,0.7845827666213298,7.3,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
831,0.8189281288723668,0.8105849582172702,0.7917194573469931,0.782837470588497,7.31,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
832,0.8187732342007435,0.8105849582172702,0.791516063515739,0.7828654783505888,7.32,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
833,0.8193928128872366,0.8133704735376045,0.792412640330503,0.7862017319499659,7.33,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
834,0.8187732342007435,0.8091922005571031,0.7914127909640266,0.7811657397107897,7.34,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
835,0.8201672862453532,0.8147632311977716,0.7933826293089012,0.7878203447525007,7.35,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
836,0.8192379182156134,0.8105849582172702,0.7919179226392737,0.7827040932132859,7.35,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
837,0.8193928128872366,0.8147632311977716,0.7924536713651836,0.7878203447525007,7.36,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
838,0.8197026022304833,0.8091922005571031,0.7925492995294088,0.781201273208133,7.37,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
839,0.8192379182156134,0.8119777158774373,0.7921826791591761,0.7845827666213298,7.38,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
840,0.8193928128872366,0.8119777158774373,0.7922951007615004,0.7844342538929933,7.39,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
841,0.8190830235439901,0.8119777158774373,0.791904116707099,0.7844539076485173,7.4,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
842,0.81954770755886,0.8119777158774373,0.7925669578340501,0.7845827666213298,7.4,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
843,0.8198574969021065,0.8091922005571031,0.7927263430631659,0.781201273208133,7.41,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
844,0.8200123915737298,0.8119777158774373,0.7931110770059391,0.7845827666213298,7.42,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
845,0.8200123915737298,0.8105849582172702,0.7928945953263337,0.7828654783505888,7.43,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
846,0.8201672862453532,0.8119777158774373,0.7933022619116232,0.7845827666213298,7.44,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
847,0.8203221809169765,0.8105849582172702,0.7932614123608803,0.7828654783505888,7.45,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
848,0.8203221809169765,0.8119777158774373,0.7934835764655065,0.7845827666213298,7.45,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
849,0.8200123915737298,0.8105849582172702,0.792901347583171,0.7828418170941349,7.46,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
850,0.81954770755886,0.8119777158774373,0.7925922469699952,0.7845827666213298,7.47,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
851,0.8204770755885997,0.8119777158774373,0.7934591921817231,0.784470203166796,7.48,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
852,0.8192379182156134,0.8119777158774373,0.7921993187011214,0.7845827666213298,7.49,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
853,0.8198574969021065,0.8133704735376045,0.7927891740439983,0.7860391263835115,7.5,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
854,0.81954770755886,0.8119777158774373,0.7925391217880069,0.7845827666213298,7.51,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
855,0.8200123915737298,0.8133704735376045,0.7929877615930004,0.7860738553488207,7.51,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
856,0.8197026022304833,0.8119777158774373,0.7927246952331046,0.7845827666213298,7.52,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
857,0.8201672862453532,0.8119777158774373,0.7931493258380734,0.7844970374734596,7.53,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
858,0.8198574969021065,0.8119777158774373,0.7929158926634089,0.7845827666213298,7.54,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
859,0.8207868649318464,0.8119777158774373,0.7938163213812311,0.7844620557156581,7.55,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
860,0.8197026022304833,0.8119777158774373,0.7927789366681138,0.7845827666213298,7.56,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
861,0.8209417596034696,0.8119777158774373,0.793957126359736,0.784470203166796,7.57,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
862,0.8210966542750929,0.8133704735376045,0.7944251905646128,0.7862017319499659,7.57,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
863,0.8207868649318464,0.8105849582172702,0.7937303013069017,0.782680396769405,7.58,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
864,0.8203221809169765,0.8119777158774373,0.7936776874520127,0.7846756027883544,7.59,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
865,0.8193928128872366,0.8119777158774373,0.7919903201958642,0.7841101699634059,7.6,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
866,0.8181536555142503,0.8091922005571031,0.7913508028018451,0.7816005950332485,7.61,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
867,0.817998760842627,0.8105849582172702,0.7902124648442436,0.7823175353337197,7.62,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
868,0.8167596034696406,0.8189415041782729,0.7901012591399328,0.7933694025555428,7.63,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
869,0.8107187112763321,0.7938718662952646,0.7814492703517962,0.7629136472352123,7.63,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
870,0.8124225526641884,0.8161559888579387,0.7855954626693565,0.7904822119008827,7.64,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
871,0.7984820322180917,0.7813370473537604,0.7666905218962007,0.7481799193557395,7.65,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
872,0.8045229244114003,0.8175487465181058,0.7771595874329774,0.7922540888560038,7.66,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
873,0.7850061957868649,0.7674094707520891,0.750628616571567,0.7315755658681495,7.67,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
874,0.8025092936802974,0.8133704735376045,0.7750126564605566,0.7875003036908935,7.68,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
875,0.7938351920693928,0.7729805013927576,0.7612257587668632,0.7382954791938264,7.69,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
876,0.8131970260223048,0.8119777158774373,0.7864704526265749,0.7857289702478718,7.7,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
877,0.8200123915737298,0.8105849582172702,0.7927601904705024,0.78268958579987,7.7,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
878,0.8209417596034696,0.8091922005571031,0.7938445530624174,0.7810035020382174,7.71,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
879,0.8178438661710037,0.8147632311977716,0.791428821262862,0.7884155204197391,7.72,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
880,0.80545229244114,0.7896935933147632,0.775049962089594,0.7580225421269947,7.73,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
881,0.8121127633209417,0.8189415041782729,0.7852909456168484,0.7936872817293665,7.74,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
882,0.8062267657992565,0.7952646239554317,0.7760309709826457,0.7645612821914142,7.75,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
883,0.8161400247831475,0.8189415041782729,0.7895035291586046,0.7933044275458278,7.75,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
884,0.8189281288723668,0.8119777158774373,0.7914434565918673,0.7841885194437395,7.76,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
885,0.8201672862453532,0.8105849582172702,0.7931244111652521,0.7827476038338659,7.77,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
886,0.8198574969021065,0.8133704735376045,0.7933976482095929,0.7865806588999406,7.78,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
887,0.8145910780669146,0.8022284122562674,0.7859865973408423,0.7726718350401452,7.79,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
888,0.8149008674101611,0.8245125348189415,0.7881724831472509,0.7998805494724268,7.8,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
889,0.8114931846344485,0.7966573816155988,0.7823840878671782,0.7661451698898633,7.8,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
890,0.8183085501858736,0.8175487465181058,0.7919329397062856,0.7916780176432936,7.81,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
891,0.8181536555142503,0.8133704735376045,0.7904455758720824,0.7856907381832762,7.82,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
892,0.8214064436183395,0.8133704735376045,0.794829435903658,0.7863844866096208,7.83,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
893,0.8210966542750929,0.8133704735376045,0.794453971949826,0.7861394765738572,7.84,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
894,0.8193928128872366,0.8105849582172702,0.791919430868921,0.7824198791865256,7.85,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
895,0.8204770755885997,0.8147632311977716,0.7942217894381121,0.7883991109988411,7.85,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
896,0.8172242874845105,0.807799442896936,0.7892326983248851,0.7791325708349959,7.86,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
897,0.8198574969021065,0.8161559888579387,0.7936216199011092,0.7900515035720219,7.87,0.004304672100000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
